,invoice_id,quantity,total_price,profit,category,rating,payment_method,DateTime
1791,1792,1,16.0,7.68,Fashion accessories,9.0,Ewallet,2022-01-23 18:19:00
1792,1793,1,19.0,6.27,Home and lifestyle,5.0,Ewallet,2022-06-04 20:16:00
1793,1794,2,150.0,72.0,Fashion accessories,6.0,Ewallet,2021-07-11 08:01:00
1794,1795,3,81.0,26.73,Home and lifestyle,7.0,Ewallet,2020-08-26 11:24:00
1795,1796,3,225.0,40.5,Fashion accessories,6.0,Ewallet,2022-05-06 14:27:00
1796,1797,2,48.0,15.84,Home and lifestyle,7.0,Ewallet,2023-08-27 18:13:00
1797,1798,3,99.0,47.52,Fashion accessories,7.0,Ewallet,2020-07-24 10:27:00
1798,1799,1,74.0,35.52,Home and lifestyle,6.0,Ewallet,2023-09-27 12:39:00
1799,1800,2,154.0,73.92,Fashion accessories,6.0,Ewallet,2023-06-17 06:08:00
1800,1801,2,122.0,58.56,Home and lifestyle,6.0,Ewallet,2020-08-29 11:29:00
1801,1802,3,84.0,40.32,Fashion accessories,8.0,Ewallet,2023-01-18 10:03:00
1802,1803,3,135.0,64.8,Home and lifestyle,6.0,Ewallet,2020-12-21 09:43:00
1803,1804,1,40.0,19.2,Fashion accessories,7.0,Ewallet,2020-03-19 16:51:00
1804,1805,1,16.0,5.28,Home and lifestyle,5.0,Ewallet,2023-12-27 19:49:00
1805,1806,2,88.0,42.24,Fashion accessories,7.0,Ewallet,2021-08-12 12:26:00
1806,1807,1,49.0,16.17,Home and lifestyle,9.0,Ewallet,2023-03-14 10:44:00
1807,1808,3,222.0,106.56,Fashion accessories,8.0,Ewallet,2021-06-22 07:04:00
1808,1809,1,23.0,11.04,Home and lifestyle,5.0,Ewallet,2023-12-05 17:04:00
1809,1810,3,138.0,45.54,Fashion accessories,7.0,Ewallet,2023-11-12 19:23:00
1810,1811,3,141.0,67.68,Home and lifestyle,7.0,Ewallet,2021-05-09 18:54:00
1811,1812,1,58.0,19.14,Fashion accessories,5.0,Ewallet,2020-07-02 19:15:00
1812,1813,1,77.0,36.96,Home and lifestyle,8.0,Ewallet,2022-06-01 08:04:00
1813,1814,2,52.0,24.96,Fashion accessories,5.0,Ewallet,2021-09-19 20:21:00
1814,1815,1,24.0,11.52,Home and lifestyle,8.0,Ewallet,2023-10-09 06:11:00
1815,1816,2,92.0,16.56,Fashion accessories,6.0,Ewallet,2023-04-20 07:10:00
1816,1817,3,45.0,14.85,Home and lifestyle,9.0,Ewallet,2020-11-04 15:12:00
1817,1818,1,27.0,8.91,Fashion accessories,4.0,Ewallet,2021-06-01 10:14:00
1818,1819,2,136.0,65.28,Home and lifestyle,6.0,Ewallet,2020-12-20 09:25:00
1819,1820,2,128.0,61.44,Fashion accessories,5.0,Ewallet,2021-03-16 13:36:00
1820,1821,3,120.0,39.6,Home and lifestyle,7.0,Ewallet,2021-03-10 08:54:00
1821,1822,3,45.0,21.6,Fashion accessories,4.0,Ewallet,2021-04-20 16:05:00
1822,1823,3,219.0,105.12,Home and lifestyle,5.0,Ewallet,2023-02-08 17:16:00
1823,1824,2,90.0,16.2,Fashion accessories,8.0,Ewallet,2021-05-25 19:00:00
1824,1825,3,132.0,63.36,Home and lifestyle,9.0,Ewallet,2022-02-26 18:32:00
1825,1826,2,112.0,53.76,Fashion accessories,8.0,Ewallet,2023-07-28 16:20:00
1826,1827,1,17.0,8.16,Home and lifestyle,5.0,Ewallet,2020-01-11 06:59:00
1827,1828,3,114.0,41.04,Fashion accessories,7.0,Ewallet,2022-06-25 18:43:00
1828,1829,3,219.0,72.27,Home and lifestyle,7.0,Ewallet,2021-12-25 07:31:00
1829,1830,1,30.0,10.8,Fashion accessories,5.0,Ewallet,2020-01-27 19:13:00
1830,1831,1,76.0,36.48,Home and lifestyle,4.0,Ewallet,2022-01-20 15:44:00
1831,1832,2,150.0,85.5,Fashion accessories,9.0,Ewallet,2023-11-17 20:39:00
1832,1833,1,42.0,13.86,Home and lifestyle,5.0,Ewallet,2020-03-04 07:03:00
1833,1834,3,243.0,116.64,Fashion accessories,8.0,Ewallet,2023-01-17 09:32:00
1834,1835,3,117.0,56.16,Home and lifestyle,9.0,Ewallet,2021-01-27 08:56:00
1835,1836,2,140.0,46.2,Fashion accessories,8.0,Ewallet,2020-09-19 08:48:00
1836,1837,2,66.0,21.78,Home and lifestyle,9.0,Ewallet,2022-08-29 13:30:00
1837,1838,1,46.0,22.08,Fashion accessories,7.0,Ewallet,2020-05-21 20:26:00
1838,1839,2,56.0,26.88,Home and lifestyle,7.0,Ewallet,2020-09-07 16:06:00
1839,1840,2,160.0,52.8,Fashion accessories,8.0,Ewallet,2020-02-22 22:13:00
1840,1841,2,48.0,23.04,Home and lifestyle,6.0,Ewallet,2023-07-28 11:58:00
1841,1842,3,177.0,58.41,Fashion accessories,9.0,Ewallet,2020-04-04 06:34:00
1842,1843,2,144.0,47.52,Home and lifestyle,4.0,Ewallet,2023-07-13 13:09:00
1843,1844,2,72.0,23.76,Fashion accessories,7.0,Ewallet,2021-07-26 16:36:00
1844,1845,2,124.0,59.52,Home and lifestyle,9.0,Ewallet,2022-03-06 13:31:00
1845,1846,1,79.0,26.07,Fashion accessories,8.0,Ewallet,2023-09-29 09:44:00
1846,1847,1,61.0,29.28,Home and lifestyle,4.0,Ewallet,2020-01-24 09:08:00
1847,1848,3,225.0,108.0,Fashion accessories,6.0,Ewallet,2022-08-04 16:28:00
1848,1849,1,33.0,15.84,Home and lifestyle,6.0,Ewallet,2021-11-12 22:55:00
1849,1850,2,134.0,64.32,Fashion accessories,6.0,Ewallet,2021-01-13 06:45:00
1850,1851,3,216.0,103.68,Home and lifestyle,4.0,Ewallet,2023-08-20 08:49:00
1851,1852,1,75.0,24.75,Fashion accessories,7.0,Ewallet,2023-11-14 08:15:00
1852,1853,2,44.0,21.12,Home and lifestyle,6.0,Ewallet,2022-09-23 20:10:00
1853,1854,2,60.0,28.8,Fashion accessories,9.0,Ewallet,2022-02-01 15:12:00
1854,1855,1,63.0,30.24,Home and lifestyle,8.0,Ewallet,2020-07-10 22:14:00
1855,1856,1,35.0,11.55,Fashion accessories,6.0,Ewallet,2022-07-02 18:03:00
1856,1857,2,76.0,36.48,Home and lifestyle,6.0,Ewallet,2022-10-19 19:37:00
1857,1858,2,34.0,16.32,Fashion accessories,6.0,Ewallet,2020-09-27 17:46:00
1858,1859,1,57.0,18.81,Home and lifestyle,6.0,Ewallet,2023-11-12 19:04:00
1859,1860,2,36.0,11.88,Fashion accessories,5.0,Ewallet,2020-04-27 17:58:00
1860,1861,1,57.0,32.49,Home and lifestyle,6.0,Ewallet,2022-09-26 07:55:00
1861,1862,2,36.0,6.48,Fashion accessories,6.0,Ewallet,2020-09-12 19:24:00
1862,1863,1,68.0,24.48,Home and lifestyle,9.0,Ewallet,2020-06-10 19:09:00
1863,1864,1,80.0,38.4,Fashion accessories,8.0,Ewallet,2023-09-24 17:47:00
1864,1865,3,216.0,103.68,Home and lifestyle,9.0,Credit card,2020-04-05 13:24:00
1865,1866,3,189.0,62.37,Fashion accessories,4.0,Ewallet,2023-05-21 10:05:00
1866,1867,2,74.0,24.42,Home and lifestyle,4.0,Ewallet,2020-02-13 09:01:00
1867,1868,2,46.0,15.18,Fashion accessories,8.0,Ewallet,2022-05-12 12:08:00
1868,1869,3,93.0,44.64,Home and lifestyle,4.0,Ewallet,2022-05-28 10:40:00
1869,1870,2,156.0,74.88,Fashion accessories,8.0,Ewallet,2023-05-04 11:26:00
1870,1871,2,126.0,60.48,Home and lifestyle,5.0,Ewallet,2021-06-21 21:18:00
1871,1872,2,80.0,26.4,Fashion accessories,7.0,Ewallet,2023-05-10 09:26:00
1872,1873,3,51.0,24.48,Home and lifestyle,9.0,Ewallet,2021-02-15 09:05:00
1873,1874,1,70.0,33.6,Fashion accessories,8.0,Ewallet,2022-04-11 20:02:00
1874,1875,3,129.0,23.22,Home and lifestyle,9.0,Ewallet,2022-10-19 08:11:00
1875,1876,3,111.0,53.28,Fashion accessories,7.0,Ewallet,2023-08-26 19:21:00
1876,1877,1,43.0,20.64,Home and lifestyle,4.0,Ewallet,2023-12-16 10:50:00
1877,1878,2,104.0,49.92,Fashion accessories,8.0,Ewallet,2020-12-18 19:34:00
1878,1879,2,156.0,74.88,Home and lifestyle,6.0,Ewallet,2020-11-16 13:57:00
1879,1880,2,64.0,21.12,Fashion accessories,6.0,Ewallet,2022-07-14 06:32:00
1880,1881,3,81.0,29.16,Home and lifestyle,6.0,Ewallet,2023-11-06 14:37:00
1881,1882,2,52.0,24.96,Fashion accessories,5.0,Ewallet,2021-05-07 14:02:00
1882,1883,2,108.0,51.84,Home and lifestyle,9.0,Ewallet,2022-03-18 21:01:00
1883,1884,2,168.0,80.64,Fashion accessories,5.0,Ewallet,2020-02-07 18:13:00
1884,1885,3,93.0,44.64,Home and lifestyle,5.0,Ewallet,2020-09-01 17:22:00
1885,1886,3,93.0,16.74,Fashion accessories,8.0,Ewallet,2022-09-17 11:16:00
1886,1887,3,240.0,115.2,Home and lifestyle,5.0,Ewallet,2021-09-16 11:19:00
1887,1888,2,66.0,11.88,Fashion accessories,9.0,Ewallet,2020-09-18 22:10:00
1888,1889,2,42.0,20.16,Home and lifestyle,8.0,Ewallet,2023-08-17 15:38:00
1889,1890,3,135.0,64.8,Fashion accessories,4.0,Ewallet,2022-03-28 09:25:00
1890,1891,1,60.0,10.8,Home and lifestyle,6.0,Ewallet,2021-04-20 20:19:00
1891,1892,1,24.0,11.52,Fashion accessories,6.0,Ewallet,2022-12-28 07:05:00
1892,1924,3,216.0,71.28,Fashion accessories,8.0,Ewallet,2023-08-29 16:13:00
1893,1925,2,142.0,68.16,Home and lifestyle,9.0,Ewallet,2021-03-14 08:00:00
1894,1926,3,207.0,68.31,Fashion accessories,8.0,Ewallet,2020-03-27 14:56:00
1895,1927,3,147.0,70.56,Home and lifestyle,4.0,Ewallet,2022-10-13 06:07:00
1896,1928,1,25.0,12.0,Fashion accessories,9.0,Ewallet,2021-10-26 06:49:00
1897,1929,1,41.0,19.68,Home and lifestyle,4.0,Ewallet,2021-03-03 09:07:00
1898,1930,3,204.0,97.92,Fashion accessories,5.0,Ewallet,2022-09-19 09:19:00
1899,1931,1,39.0,12.87,Home and lifestyle,6.0,Ewallet,2023-02-15 21:04:00
1900,1932,3,189.0,90.72,Fashion accessories,6.0,Ewallet,2022-11-29 16:09:00
1901,1933,1,75.0,24.75,Home and lifestyle,6.0,Ewallet,2023-05-28 20:11:00
1902,1934,3,171.0,82.08,Fashion accessories,8.0,Ewallet,2023-08-09 12:03:00
1903,1935,2,124.0,59.52,Home and lifestyle,5.0,Ewallet,2023-10-26 07:52:00
1904,1936,2,38.0,12.54,Fashion accessories,6.0,Ewallet,2023-01-12 10:38:00
1905,1937,3,189.0,90.72,Home and lifestyle,8.0,Ewallet,2021-07-30 18:46:00
1906,1938,3,108.0,35.64,Fashion accessories,5.0,Ewallet,2023-02-25 06:51:00
1907,1939,3,165.0,79.2,Home and lifestyle,7.0,Ewallet,2022-09-18 07:30:00
1908,1940,3,144.0,69.12,Fashion accessories,8.0,Ewallet,2022-08-20 16:04:00
1909,1941,3,222.0,73.26,Home and lifestyle,5.0,Ewallet,2021-03-18 17:32:00
1910,1942,1,45.0,21.6,Fashion accessories,6.0,Ewallet,2020-07-20 19:40:00
1911,1943,1,72.0,34.56,Home and lifestyle,7.0,Ewallet,2023-01-25 21:14:00
1912,1944,3,195.0,93.6,Fashion accessories,6.0,Ewallet,2020-07-09 21:01:00
1913,1945,1,34.0,11.22,Home and lifestyle,6.0,Ewallet,2021-07-30 08:25:00
1914,1946,2,80.0,38.4,Fashion accessories,8.0,Ewallet,2021-12-04 23:00:00
1915,1947,1,24.0,11.52,Home and lifestyle,7.0,Ewallet,2022-04-07 07:10:00
1916,1948,2,136.0,44.88,Fashion accessories,8.0,Ewallet,2020-09-20 09:54:00
1917,1949,1,22.0,10.56,Home and lifestyle,6.0,Ewallet,2023-12-28 07:30:00
1918,1950,2,80.0,38.4,Fashion accessories,4.0,Ewallet,2022-10-12 19:03:00
1919,1951,3,132.0,63.36,Home and lifestyle,4.0,Ewallet,2021-03-24 17:40:00
1920,1952,3,114.0,41.04,Fashion accessories,4.0,Ewallet,2020-05-06 13:23:00
1921,1953,1,78.0,25.74,Home and lifestyle,7.0,Ewallet,2020-07-30 13:18:00
1922,1954,2,150.0,72.0,Fashion accessories,7.0,Ewallet,2023-05-23 07:06:00
1923,1955,1,55.0,26.4,Home and lifestyle,6.0,Ewallet,2021-09-24 19:01:00
1924,1956,2,84.0,27.72,Fashion accessories,6.0,Ewallet,2020-01-02 15:05:00
1925,1957,3,66.0,21.78,Home and lifestyle,9.0,Ewallet,2022-07-20 10:36:00
1926,1958,3,105.0,50.4,Fashion accessories,4.0,Credit card,2023-04-20 11:57:00
1927,1959,2,116.0,41.76,Home and lifestyle,9.0,Ewallet,2023-08-17 16:12:00
1928,1960,3,198.0,112.86,Fashion accessories,6.0,Ewallet,2021-08-29 12:29:00
1929,1961,3,198.0,95.04,Home and lifestyle,6.0,Ewallet,2023-11-05 20:46:00
1930,1962,1,43.0,20.64,Fashion accessories,8.0,Ewallet,2023-12-11 10:50:00
1931,1963,2,106.0,50.88,Home and lifestyle,9.0,Ewallet,2023-08-14 06:47:00
1932,1964,3,141.0,46.53,Fashion accessories,5.0,Ewallet,2021-09-18 22:33:00
1933,1965,1,78.0,37.44,Home and lifestyle,7.0,Ewallet,2022-12-18 06:45:00
1934,1966,2,68.0,32.64,Fashion accessories,6.0,Ewallet,2020-05-23 12:21:00
1935,1967,3,135.0,48.6,Home and lifestyle,9.0,Ewallet,2021-08-05 20:25:00
1936,1968,1,41.0,13.53,Fashion accessories,4.0,Ewallet,2022-10-25 06:26:00
1937,1969,1,58.0,27.84,Home and lifestyle,6.0,Ewallet,2023-02-23 12:28:00
1938,1970,3,225.0,128.25,Fashion accessories,5.0,Ewallet,2023-07-25 09:12:00
1939,1971,1,66.0,21.78,Home and lifestyle,7.0,Ewallet,2020-10-06 19:30:00
1940,1972,3,186.0,61.38,Fashion accessories,4.0,Ewallet,2021-06-15 19:15:00
1941,1973,1,80.0,26.4,Home and lifestyle,6.0,Ewallet,2020-10-24 07:27:00
1942,1974,1,58.0,27.84,Fashion accessories,7.0,Ewallet,2020-05-26 09:50:00
1943,1975,3,156.0,74.88,Home and lifestyle,6.0,Ewallet,2023-12-01 21:41:00
1944,1976,2,88.0,29.04,Fashion accessories,8.0,Ewallet,2022-11-30 18:29:00
1945,1977,1,70.0,23.1,Home and lifestyle,4.0,Ewallet,2020-12-25 14:54:00
1946,1978,2,62.0,29.76,Fashion accessories,7.0,Ewallet,2023-04-30 22:17:00
1947,1979,2,92.0,30.36,Home and lifestyle,5.0,Ewallet,2020-02-08 12:25:00
1948,1980,3,45.0,14.85,Fashion accessories,6.0,Ewallet,2020-09-15 09:50:00
1949,1981,1,50.0,24.0,Home and lifestyle,7.0,Ewallet,2020-03-04 17:18:00
1950,1982,3,156.0,74.88,Fashion accessories,8.0,Ewallet,2023-05-02 19:45:00
1951,1983,2,52.0,24.96,Home and lifestyle,4.0,Ewallet,2020-10-13 16:43:00
1952,1984,1,80.0,26.4,Fashion accessories,8.0,Ewallet,2021-12-01 10:09:00
1953,1985,1,58.0,27.84,Home and lifestyle,4.0,Ewallet,2023-05-10 14:47:00
1954,1986,3,249.0,82.17,Fashion accessories,6.0,Ewallet,2023-05-18 08:38:00
1955,1987,1,52.0,9.36,Home and lifestyle,8.0,Ewallet,2023-10-29 20:15:00
1956,1988,1,64.0,30.72,Fashion accessories,7.0,Ewallet,2020-08-25 13:05:00
1957,1989,1,55.0,18.15,Home and lifestyle,8.0,Ewallet,2023-05-26 14:54:00
1958,1990,2,58.0,27.84,Fashion accessories,9.0,Ewallet,2021-02-28 09:22:00
1959,1991,3,198.0,95.04,Home and lifestyle,8.0,Ewallet,2023-06-30 19:17:00
1960,1992,2,40.0,13.2,Fashion accessories,7.0,Ewallet,2020-08-03 20:38:00
1961,1993,3,123.0,59.04,Home and lifestyle,7.0,Ewallet,2020-04-03 14:03:00
1962,1994,1,19.0,9.12,Fashion accessories,6.0,Ewallet,2022-01-10 06:19:00
1963,1995,2,104.0,49.92,Home and lifestyle,9.0,Ewallet,2022-06-20 07:34:00
1964,1996,3,114.0,54.72,Fashion accessories,5.0,Ewallet,2020-01-24 07:33:00
1965,1997,3,195.0,64.35,Home and lifestyle,8.0,Ewallet,2021-04-17 08:09:00
1966,1998,1,36.0,17.28,Fashion accessories,7.0,Ewallet,2020-08-14 16:02:00
1967,1999,3,246.0,88.56,Home and lifestyle,4.0,Ewallet,2023-12-17 09:24:00
1968,2000,1,75.0,36.0,Fashion accessories,9.0,Ewallet,2021-08-07 12:03:00
1969,2001,1,41.0,19.68,Home and lifestyle,7.0,Ewallet,2020-03-16 16:06:00
1970,2002,2,62.0,20.46,Fashion accessories,8.0,Ewallet,2022-12-23 06:47:00
1971,2003,3,186.0,61.38,Home and lifestyle,6.0,Ewallet,2023-07-24 22:29:00
1972,2004,2,52.0,24.96,Fashion accessories,5.0,Ewallet,2020-11-02 14:51:00
1973,2005,1,39.0,22.23,Home and lifestyle,7.0,Ewallet,2022-10-24 18:21:00
1974,2006,3,132.0,43.56,Fashion accessories,8.0,Ewallet,2020-03-03 08:50:00
1975,2007,1,61.0,29.28,Home and lifestyle,9.0,Ewallet,2022-07-08 10:27:00
1976,2008,1,37.0,12.21,Fashion accessories,7.0,Ewallet,2020-02-20 07:35:00
1977,2009,2,130.0,62.4,Home and lifestyle,7.0,Ewallet,2023-01-24 21:45:00
1978,2010,2,34.0,16.32,Fashion accessories,8.0,Ewallet,2022-10-21 15:23:00
1979,2011,2,142.0,80.94,Home and lifestyle,6.0,Ewallet,2022-01-03 21:53:00
1980,2012,2,168.0,55.44,Fashion accessories,6.0,Ewallet,2023-10-04 21:21:00
1981,2013,3,240.0,115.2,Home and lifestyle,7.0,Ewallet,2021-09-16 19:10:00
1982,2014,1,58.0,27.84,Fashion accessories,9.0,Ewallet,2022-02-01 06:47:00
1983,2015,2,60.0,28.8,Home and lifestyle,7.0,Ewallet,2020-04-02 17:20:00
1984,2016,3,174.0,83.52,Fashion accessories,4.0,Ewallet,2023-12-03 18:24:00
1985,2017,3,57.0,27.36,Home and lifestyle,7.0,Ewallet,2021-03-01 17:52:00
1986,2018,2,132.0,43.56,Fashion accessories,9.0,Ewallet,2021-09-08 20:18:00
1987,2019,1,41.0,19.68,Home and lifestyle,7.0,Ewallet,2021-07-06 11:42:00
1988,2020,2,36.0,17.28,Fashion accessories,4.0,Ewallet,2021-01-24 22:01:00
1989,2021,3,138.0,66.24,Home and lifestyle,7.0,Ewallet,2021-01-20 22:16:00
1990,2022,1,64.0,21.12,Fashion accessories,9.0,Ewallet,2023-11-27 16:43:00
1991,2023,2,68.0,22.44,Home and lifestyle,9.0,Ewallet,2020-08-05 07:46:00
1992,2024,3,231.0,110.88,Fashion accessories,9.0,Ewallet,2023-05-16 20:30:00
1993,2025,2,34.0,16.32,Home and lifestyle,8.0,Ewallet,2020-05-22 09:08:00
1994,2026,2,98.0,17.64,Fashion accessories,6.0,Ewallet,2021-04-17 16:51:00
1995,2027,2,170.0,30.6,Home and lifestyle,4.0,Ewallet,2021-04-24 16:30:00
1996,2028,3,108.0,35.64,Fashion accessories,6.0,Ewallet,2023-07-09 11:20:00
1997,2029,2,168.0,55.44,Home and lifestyle,5.0,Ewallet,2023-08-10 15:26:00
1998,2030,1,51.0,24.48,Fashion accessories,7.0,Ewallet,2021-04-27 10:44:00
1999,2031,2,104.0,49.92,Home and lifestyle,9.0,Ewallet,2023-06-02 06:54:00
2000,2032,2,96.0,31.68,Fashion accessories,9.0,Ewallet,2022-04-15 13:34:00
2001,2033,2,100.0,18.0,Home and lifestyle,6.0,Ewallet,2021-12-10 20:36:00
2002,2034,1,51.0,16.83,Fashion accessories,4.0,Ewallet,2022-01-05 21:08:00
2003,2035,1,15.0,7.2,Home and lifestyle,7.0,Ewallet,2020-11-01 06:09:00
2004,2036,3,156.0,51.48,Fashion accessories,7.0,Ewallet,2023-02-18 21:18:00
2005,2037,3,147.0,48.51,Home and lifestyle,6.0,Ewallet,2022-06-30 09:31:00
2006,2038,2,144.0,69.12,Fashion accessories,4.0,Ewallet,2023-10-24 15:20:00
2007,2039,2,164.0,78.72,Home and lifestyle,7.0,Ewallet,2021-08-31 16:56:00
2008,2040,2,148.0,48.84,Fashion accessories,4.0,Ewallet,2023-09-22 06:30:00
2009,2041,2,50.0,24.0,Home and lifestyle,6.0,Ewallet,2021-05-22 13:59:00
2010,2042,2,154.0,73.92,Fashion accessories,5.0,Ewallet,2020-07-13 13:04:00
2011,2043,3,219.0,72.27,Home and lifestyle,7.0,Ewallet,2020-05-01 15:12:00
2012,2044,1,85.0,40.8,Fashion accessories,6.0,Ewallet,2021-07-11 13:08:00
2013,2045,3,237.0,113.76,Home and lifestyle,9.0,Ewallet,2023-12-24 07:34:00
2014,2046,3,198.0,65.34,Fashion accessories,7.0,Ewallet,2023-10-24 21:59:00
2015,2047,1,18.0,8.64,Home and lifestyle,9.0,Ewallet,2022-06-26 17:34:00
2016,2048,2,80.0,38.4,Fashion accessories,4.0,Ewallet,2021-07-28 19:08:00
2017,2049,3,222.0,39.96,Home and lifestyle,9.0,Ewallet,2020-10-21 18:44:00
2018,2050,1,58.0,19.14,Fashion accessories,7.0,Ewallet,2021-01-22 13:58:00
2019,2051,2,106.0,34.98,Home and lifestyle,5.0,Ewallet,2022-07-23 14:33:00
2020,2052,3,45.0,14.85,Fashion accessories,7.0,Ewallet,2023-09-03 09:28:00
2021,2053,3,126.0,41.58,Home and lifestyle,7.0,Ewallet,2022-08-04 16:10:00
2022,2054,1,46.0,15.18,Fashion accessories,8.0,Ewallet,2022-03-04 07:29:00
2023,2055,3,66.0,31.68,Home and lifestyle,8.0,Ewallet,2022-06-14 06:34:00
2024,2056,2,76.0,36.48,Fashion accessories,7.0,Ewallet,2022-10-25 12:17:00
2025,2057,2,118.0,56.64,Home and lifestyle,4.0,Ewallet,2022-06-19 07:00:00
2026,2058,3,249.0,82.17,Fashion accessories,9.0,Ewallet,2021-12-01 13:02:00
2027,2059,3,57.0,27.36,Home and lifestyle,8.0,Ewallet,2021-11-27 13:50:00
2028,2060,3,231.0,76.23,Fashion accessories,5.0,Ewallet,2020-07-24 21:13:00
2029,2061,1,49.0,23.52,Home and lifestyle,6.0,Ewallet,2022-10-22 07:44:00
2030,2062,2,94.0,45.12,Fashion accessories,8.0,Ewallet,2021-02-25 14:36:00
2031,2063,3,174.0,57.42,Home and lifestyle,8.0,Ewallet,2023-04-04 12:52:00
2032,2064,1,28.0,13.44,Fashion accessories,7.0,Ewallet,2021-08-17 15:52:00
2033,2065,3,84.0,40.32,Home and lifestyle,9.0,Ewallet,2020-04-15 11:26:00
2034,2066,2,86.0,41.28,Fashion accessories,5.0,Ewallet,2023-10-26 21:35:00
2035,2067,1,70.0,23.1,Home and lifestyle,7.0,Ewallet,2021-10-02 22:58:00
2036,2068,3,144.0,69.12,Fashion accessories,8.0,Ewallet,2022-02-06 14:29:00
2037,2069,2,168.0,80.64,Home and lifestyle,7.0,Ewallet,2021-09-19 12:53:00
2038,2070,3,240.0,79.2,Fashion accessories,6.0,Ewallet,2021-11-25 06:59:00
2039,2071,2,156.0,74.88,Home and lifestyle,5.0,Ewallet,2023-01-14 13:25:00
2040,2072,2,50.0,24.0,Fashion accessories,8.0,Ewallet,2023-07-15 19:52:00
2041,2073,3,90.0,29.7,Home and lifestyle,8.0,Ewallet,2021-01-18 16:37:00
2042,2074,2,124.0,40.92,Fashion accessories,8.0,Ewallet,2020-09-19 15:02:00
2043,2075,2,162.0,77.76,Home and lifestyle,6.0,Ewallet,2022-06-15 17:54:00
2044,2076,2,84.0,27.72,Fashion accessories,9.0,Ewallet,2022-11-15 15:58:00
2045,2077,1,54.0,19.44,Home and lifestyle,8.0,Ewallet,2022-04-06 17:28:00
2046,2078,1,44.0,14.52,Fashion accessories,8.0,Ewallet,2023-09-18 22:50:00
2047,2079,1,29.0,13.92,Home and lifestyle,9.0,Ewallet,2023-01-30 12:18:00
2048,2080,2,164.0,78.72,Fashion accessories,4.0,Ewallet,2022-06-17 18:29:00
2049,2081,2,66.0,21.78,Home and lifestyle,6.0,Ewallet,2021-12-07 19:29:00
2050,2082,3,45.0,14.85,Fashion accessories,5.0,Ewallet,2020-04-06 17:28:00
2051,2083,3,210.0,100.8,Home and lifestyle,6.0,Ewallet,2023-10-24 18:50:00
2052,2084,3,54.0,25.92,Fashion accessories,6.0,Ewallet,2020-12-29 22:18:00
2053,2085,1,33.0,10.89,Home and lifestyle,5.0,Ewallet,2021-08-23 14:06:00
2054,2086,2,50.0,24.0,Fashion accessories,6.0,Ewallet,2020-06-03 15:47:00
2055,2087,1,78.0,25.74,Home and lifestyle,7.0,Ewallet,2023-06-23 14:29:00
2056,2088,2,138.0,45.54,Fashion accessories,6.0,Ewallet,2021-12-27 17:38:00
2057,2089,1,64.0,30.72,Home and lifestyle,7.0,Ewallet,2022-12-26 11:59:00
2058,2090,3,102.0,48.96,Fashion accessories,6.0,Ewallet,2023-12-29 15:25:00
2059,2091,2,98.0,47.04,Home and lifestyle,9.0,Ewallet,2021-10-31 18:06:00
2060,2092,3,78.0,37.44,Fashion accessories,9.0,Ewallet,2021-07-20 22:55:00
2061,2093,3,195.0,93.6,Home and lifestyle,5.0,Ewallet,2020-05-10 22:40:00
2062,2094,3,255.0,122.4,Fashion accessories,8.0,Ewallet,2023-03-16 10:01:00
2063,2095,2,126.0,60.48,Home and lifestyle,9.0,Ewallet,2023-08-26 06:34:00
2064,2096,3,243.0,80.19,Fashion accessories,9.0,Ewallet,2023-06-06 15:53:00
2065,2097,1,81.0,38.88,Home and lifestyle,6.0,Ewallet,2020-08-12 20:12:00
2066,2098,3,138.0,45.54,Fashion accessories,7.0,Ewallet,2022-07-27 07:41:00
2067,2099,1,27.0,12.96,Home and lifestyle,4.0,Ewallet,2022-10-01 11:09:00
2068,2100,3,153.0,73.44,Fashion accessories,9.0,Ewallet,2023-04-02 12:53:00
2069,2101,1,75.0,36.0,Home and lifestyle,9.0,Ewallet,2022-06-28 20:06:00
2070,2102,3,231.0,110.88,Fashion accessories,7.0,Ewallet,2021-10-12 08:22:00
2071,2103,2,102.0,33.66,Home and lifestyle,5.0,Ewallet,2020-08-21 11:10:00
2072,2104,2,120.0,57.6,Fashion accessories,8.0,Ewallet,2021-11-09 17:47:00
2073,2105,2,160.0,52.8,Home and lifestyle,4.0,Ewallet,2020-06-06 19:49:00
2074,2106,1,79.0,37.92,Fashion accessories,9.0,Ewallet,2022-07-02 15:28:00
2075,2107,1,42.0,13.86,Home and lifestyle,7.0,Ewallet,2023-02-10 12:06:00
2076,2108,2,84.0,27.72,Fashion accessories,8.0,Ewallet,2023-11-26 06:38:00
2077,2109,1,39.0,12.87,Home and lifestyle,7.0,Ewallet,2020-08-11 14:33:00
2078,2110,3,150.0,27.0,Fashion accessories,9.0,Ewallet,2020-03-08 19:46:00
2079,2111,3,48.0,23.04,Home and lifestyle,4.0,Ewallet,2021-09-08 21:53:00
2080,2112,1,27.0,8.91,Fashion accessories,8.0,Ewallet,2023-12-06 18:24:00
2081,2113,1,74.0,24.42,Home and lifestyle,8.0,Ewallet,2020-08-27 07:00:00
2082,2114,2,134.0,44.22,Fashion accessories,6.0,Ewallet,2021-07-04 16:59:00
2083,2115,2,164.0,78.72,Home and lifestyle,8.0,Ewallet,2022-07-20 14:26:00
2084,2116,3,96.0,17.28,Fashion accessories,8.0,Ewallet,2022-05-02 13:53:00
